words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('diamond', 'platinum')	7.824245990858959	(1.0, 2.0)	1.0	['1281506146']	(['1281506146'], ['591604074', '1281506146'])
('carats', 'platinum')	7.824245990858959	(1.0, 2.0)	1.0	['1281506146']	(['1281506146'], ['591604074', '1281506146'])
('classics', 'glam')	7.824245990858959	(1.0, 2.0)	1.0	['3492259313']	(['3492259313'], ['3492259313', '1251189696'])
('barley', 'vegetable')	7.824245990858959	(1.0, 2.0)	1.0	['780382368']	(['780382368'], ['780382368', '1615706820'])
('yacht', 'masts')	7.824245990858959	(2.0, 1.0)	1.0	['2862172561']	(['2862172561', '1819344857'], ['2862172561'])
('rum', 'bottles')	7.824245990858959	(1.0, 2.0)	1.0	['939460268']	(['939460268'], ['939460268', '409432539'])
('operators', 'functions')	7.824245990858959	(1.0, 2.0)	1.0	['2641949586']	(['2641949586'], ['3193690664', '2641949586'])
('programming', 'functions')	7.824245990858959	(1.0, 2.0)	1.0	['2641949586']	(['2641949586'], ['3193690664', '2641949586'])
('values', 'functions')	7.824245990858959	(1.0, 2.0)	1.0	['2641949586']	(['2641949586'], ['3193690664', '2641949586'])
('costumes', 'sampling')	7.824245990858959	(2.0, 1.0)	1.0	['1284961276']	(['1284961276', '527771647'], ['1284961276'])
('golfers', 'you')	7.824245990858959	(2.0, 1.0)	1.0	['1014508362']	(['1014508362', '1098099817'], ['1014508362'])
('quotes', 'classic')	7.824245990858959	(2.0, 1.0)	1.0	['1433954376']	(['1433954376', '3804492080'], ['1433954376'])
('trends', 'classic')	7.824245990858959	(2.0, 1.0)	1.0	['1433954376']	(['1433954376', '3888233444'], ['1433954376'])
('kinds', 'bushes')	7.824245990858959	(1.0, 2.0)	1.0	['210879784']	(['210879784'], ['2468775742', '210879784'])
('combination', 'cookie')	7.824245990858959	(2.0, 1.0)	1.0	['3176924798']	(['3176924798', '2040109034'], ['3176924798'])
('venture', 'ribs')	7.824245990858959	(2.0, 1.0)	1.0	['1346104080']	(['1346104080', '816011803'], ['1346104080'])
('sunglasses', 'drum')	7.824245990858959	(2.0, 1.0)	1.0	['3344218838']	(['3344218838', '2416036103'], ['3344218838'])
('premises', 'monument')	7.824245990858959	(1.0, 2.0)	1.0	['757414731']	(['757414731'], ['757414731', '1853507152'])
('daisies', 'thrift')	7.824245990858959	(1.0, 2.0)	1.0	['3743216852']	(['3743216852'], ['3743216852', '1341580279'])
('daisies', 'feathers')	7.824245990858959	(1.0, 2.0)	1.0	['3743216852']	(['3743216852'], ['3743216852', '3346137579'])
('flamingos', 'thrift')	7.824245990858959	(1.0, 2.0)	1.0	['3743216852']	(['3743216852'], ['3743216852', '1341580279'])
('flamingos', 'feathers')	7.824245990858959	(1.0, 2.0)	1.0	['3743216852']	(['3743216852'], ['3743216852', '3346137579'])
('shoe', 'vogue')	7.824245990858959	(2.0, 1.0)	1.0	['4165207965']	(['4165207965', '978300409'], ['4165207965'])
('level', 'mosquito')	7.824245990858959	(2.0, 1.0)	1.0	['1447577362']	(['1447577362', '434283581'], ['1447577362'])
('gaming', 'level')	7.824245990858959	(1.0, 2.0)	1.0	['1447577362']	(['1447577362'], ['1447577362', '434283581'])
('coloring', 'level')	7.824245990858959	(1.0, 2.0)	1.0	['1447577362']	(['1447577362'], ['1447577362', '434283581'])
('education', 'level')	7.824245990858959	(1.0, 2.0)	1.0	['1447577362']	(['1447577362'], ['1447577362', '434283581'])
('crane', 'quarry')	7.824245990858959	(2.0, 1.0)	1.0	['1940258225']	(['1940258225', '1840213915'], ['1940258225'])
('breaker', 'harbour')	7.824245990858959	(1.0, 2.0)	1.0	['3422868559']	(['3422868559'], ['3422868559', '571676190'])
('hikers', 'brook')	7.824245990858959	(2.0, 1.0)	1.0	['272896574']	(['272896574', '3710951744'], ['272896574'])
('butter', 'potatoes')	7.824245990858959	(2.0, 1.0)	1.0	['2456428038']	(['2456428038', '33007853'], ['2456428038'])
('butter', 'dill')	7.824245990858959	(2.0, 1.0)	1.0	['2456428038']	(['2456428038', '33007853'], ['2456428038'])
('measuring', 'tape')	7.824245990858959	(1.0, 2.0)	1.0	['138095382']	(['138095382'], ['138095382', '444987736'])
('package', 'packaging')	7.824245990858959	(2.0, 1.0)	1.0	['694808817']	(['694808817', '546498512'], ['694808817'])
('search', 'trouble')	7.824245990858959	(2.0, 1.0)	1.0	['1282459955']	(['1282459955', '2820804816'], ['1282459955'])
('schoolchildren', 'search')	7.824245990858959	(1.0, 2.0)	1.0	['1282459955']	(['1282459955'], ['1282459955', '2820804816'])
('distances', 'search')	7.824245990858959	(1.0, 2.0)	1.0	['1282459955']	(['1282459955'], ['1282459955', '2820804816'])
('peony', 'lily')	7.824245990858959	(2.0, 1.0)	1.0	['3574027063']	(['3574027063', '1385888383'], ['3574027063'])
('joy', 'bundle')	7.824245990858959	(2.0, 1.0)	1.0	['2331477037']	(['2331477037', '1022319324'], ['2331477037'])
('marking', 'position')	7.824245990858959	(1.0, 2.0)	1.0	['1099118513']	(['1099118513'], ['1099118513', '89033866'])
('shirts', 'jackets')	7.824245990858959	(1.0, 2.0)	1.0	['3926901436']	(['3926901436'], ['3926901436', '227909644'])
('badge', 'chance')	7.824245990858959	(1.0, 2.0)	1.0	['2508522784']	(['2508522784'], ['2656184781', '2508522784'])
('letters', 'badge')	7.824245990858959	(2.0, 1.0)	1.0	['2508522784']	(['2508522784', '929315829'], ['2508522784'])
('roadside', 'selling')	7.824245990858959	(2.0, 1.0)	1.0	['1145352038']	(['1145352038', '3041943831'], ['1145352038'])
('migration', 'paths')	7.824245990858959	(1.0, 2.0)	1.0	['1836605323']	(['1836605323'], ['1836605323', '4127283939'])
('conservation', 'migration')	7.824245990858959	(2.0, 1.0)	1.0	['1836605323']	(['1836605323', '1491311642'], ['1836605323'])
('outing', 'stop')	7.824245990858959	(2.0, 1.0)	1.0	['2645464998']	(['2645464998', '3454345716'], ['2645464998'])
('evenings', 'hire')	7.824245990858959	(2.0, 1.0)	1.0	['2873655723']	(['2873655723', '431418202'], ['2873655723'])
('evenings', 'weekends')	7.824245990858959	(2.0, 1.0)	1.0	['2873655723']	(['2873655723', '431418202'], ['2873655723'])
('levels', 'evenings')	7.824245990858959	(1.0, 2.0)	1.0	['2873655723']	(['2873655723'], ['2873655723', '431418202'])
('mobility', 'evenings')	7.824245990858959	(1.0, 2.0)	1.0	['2873655723']	(['2873655723'], ['2873655723', '431418202'])
('herding', 'slope')	7.824245990858959	(1.0, 2.0)	1.0	['349438517']	(['349438517'], ['349438517', '122552634'])
('setup', 'block')	7.824245990858959	(1.0, 2.0)	1.0	['775813451']	(['775813451'], ['1322863261', '775813451'])
('diagram', 'setup')	7.824245990858959	(2.0, 1.0)	1.0	['775813451']	(['775813451', '3586911922'], ['775813451'])
('completion', 'restoration')	7.824245990858959	(1.0, 2.0)	1.0	['3576601368']	(['3576601368'], ['3576601368', '1277605446'])
('occasion', 'nail')	7.824245990858959	(2.0, 1.0)	1.0	['1168257980']	(['1168257980', '1311657003'], ['1168257980'])
('opponent', 'boxing')	7.824245990858959	(1.0, 2.0)	1.0	['330391428']	(['330391428'], ['330391428', '436057387'])
('comparison', 'taste')	7.824245990858959	(1.0, 2.0)	1.0	['3863839435']	(['3863839435'], ['1440288095', '3863839435'])
('experience', 'camels')	7.824245990858959	(2.0, 1.0)	1.0	['1163866414']	(['1163866414', '383602136'], ['1163866414'])
('vendors', 'merchandise')	7.824245990858959	(1.0, 2.0)	1.0	['3404139176']	(['3404139176'], ['3404139176', '713662514'])
('depiction', 'relief')	7.824245990858959	(1.0, 2.0)	1.0	['2702383976']	(['2702383976'], ['2702383976', '2153018510'])
('volleyball', 'portraits')	7.824245990858959	(2.0, 1.0)	1.0	['2093764167']	(['2093764167', '63907425'], ['2093764167'])
('catcher', 'portraits')	7.824245990858959	(2.0, 1.0)	1.0	['2093764167']	(['2093764167', '326956833'], ['2093764167'])
('care', 'capsules')	7.824245990858959	(2.0, 1.0)	1.0	['1481414232']	(['1481414232', '2372891959'], ['1481414232'])
('teapot', 'care')	7.824245990858959	(1.0, 2.0)	1.0	['1481414232']	(['1481414232'], ['1481414232', '2372891959'])
('calls', 'homeowners')	7.824245990858959	(1.0, 2.0)	1.0	['2926647164']	(['2926647164'], ['2926647164', '2791106590'])
('bears', 'homeowners')	7.824245990858959	(1.0, 2.0)	1.0	['2926647164']	(['2926647164'], ['2926647164', '2791106590'])
('reasons', 'experience')	7.824245990858959	(1.0, 2.0)	1.0	['383602136']	(['383602136'], ['1163866414', '383602136'])
('wars', 'force')	7.824245990858959	(1.0, 2.0)	1.0	['2314712116']	(['2314712116'], ['2289049443', '2314712116'])
('laces', 'shoe')	7.824245990858959	(1.0, 2.0)	1.0	['978300409']	(['978300409'], ['4165207965', '978300409'])
('poppies', 'remembrance')	7.824245990858959	(2.0, 1.0)	1.0	['2774282774']	(['2774282774', '2017083049'], ['2774282774'])
('wreaths', 'remembrance')	7.824245990858959	(2.0, 1.0)	1.0	['2774282774']	(['2774282774', '2773652065'], ['2774282774'])
('conditions', 'depths')	7.824245990858959	(2.0, 1.0)	1.0	['1807054592']	(['1807054592', '177208035'], ['1807054592'])
('dolphins', 'conditions')	7.824245990858959	(1.0, 2.0)	1.0	['1807054592']	(['1807054592'], ['1807054592', '177208035'])
('cent', 'units')	7.824245990858959	(2.0, 1.0)	1.0	['2128756191']	(['2128756191', '4160143018'], ['2128756191'])
('cent', 'balconies')	7.824245990858959	(2.0, 1.0)	1.0	['2128756191']	(['2128756191', '4160143018'], ['2128756191'])
('miss', 'musician')	7.824245990858959	(1.0, 2.0)	1.0	['2564853150']	(['2564853150'], ['2564853150', '3513851185'])
('policeman', 'grocery')	7.824245990858959	(2.0, 1.0)	1.0	['2788110681']	(['2788110681', '2054044136'], ['2788110681'])
('poll', 'valentines')	7.824245990858959	(1.0, 2.0)	1.0	['4036828577']	(['4036828577'], ['4036828577', '2626540429'])
('bows', 'ribbons')	7.824245990858959	(1.0, 2.0)	1.0	['211782991']	(['211782991'], ['211782991', '3397462584'])
('bolts', 'nuts')	7.824245990858959	(1.0, 2.0)	1.0	['605473171']	(['605473171'], ['605473171', '2027183430'])
('communities', 'supplies')	7.824245990858959	(1.0, 2.0)	1.0	['2461553664']	(['2461553664'], ['1477360119', '2461553664'])
('communities', 'lives')	7.824245990858959	(1.0, 2.0)	1.0	['2461553664']	(['2461553664'], ['2461553664', '3005156584'])
('refugees', 'supplies')	7.824245990858959	(1.0, 2.0)	1.0	['2461553664']	(['2461553664'], ['1477360119', '2461553664'])
('refugees', 'lives')	7.824245990858959	(1.0, 2.0)	1.0	['2461553664']	(['2461553664'], ['2461553664', '3005156584'])
('trap', 'migrants')	7.824245990858959	(1.0, 2.0)	1.0	['233363130']	(['233363130'], ['233363130', '1713687629'])
('quiz', 'knowledge')	7.824245990858959	(1.0, 2.0)	1.0	['502293775']	(['502293775'], ['4241615292', '502293775'])
('invitations', 'congratulations')	7.824245990858959	(1.0, 2.0)	1.0	['3220385766']	(['3220385766'], ['2051058612', '3220385766'])
('mushrooms', 'undergrowth')	7.824245990858959	(2.0, 1.0)	1.0	['1533096101']	(['1533096101', '1880322276'], ['1533096101'])
('cadets', 'december')	7.824245990858959	(1.0, 2.0)	1.0	['3941248366']	(['3941248366'], ['3941248366', '81635113'])
('toddler', 'tradition')	7.824245990858959	(2.0, 1.0)	1.0	['867254154']	(['867254154', '4070005940'], ['867254154'])
('fingers', 'cent')	7.824245990858959	(1.0, 2.0)	1.0	['4160143018']	(['4160143018'], ['2128756191', '4160143018'])
('cheers', 'moves')	7.824245990858959	(2.0, 1.0)	1.0	['3651313412']	(['3651313412', '2871832486'], ['3651313412'])
('cheerleaders', 'moves')	7.824245990858959	(2.0, 1.0)	1.0	['3651313412']	(['3651313412', '2871832486'], ['3651313412'])
('cheerleaders', 'cheers')	7.824245990858959	(2.0, 2.0)	2.0	['3651313412', '2871832486']	(['3651313412', '2871832486'], ['3651313412', '2871832486'])
('straw', 'hillside')	7.824245990858959	(1.0, 2.0)	1.0	['1652639086']	(['1652639086'], ['891029544', '1652639086'])
('grounds', 'homeowners')	7.824245990858959	(1.0, 2.0)	1.0	['2791106590']	(['2791106590'], ['2926647164', '2791106590'])
('reign', 'item')	7.824245990858959	(1.0, 2.0)	1.0	['4151166178']	(['4151166178'], ['4151166178', '3766282698'])
('ad', 'item')	7.824245990858959	(1.0, 2.0)	1.0	['4151166178']	(['4151166178'], ['4151166178', '3766282698'])
('sardines', 'seafood')	7.824245990858959	(1.0, 2.0)	1.0	['3778904114']	(['3778904114'], ['793241400', '3778904114'])
('cable', 'lab')	7.824245990858959	(2.0, 1.0)	1.0	['2548772742']	(['2548772742', '2422884254'], ['2548772742'])
('typewriter', 'lips')	7.824245990858959	(1.0, 2.0)	1.0	['3855782882']	(['3855782882'], ['3995556566', '3855782882'])
('vessel', 'sketch')	7.824245990858959	(1.0, 2.0)	1.0	['3017335191']	(['3017335191'], ['332780136', '3017335191'])
('clash', 'spectator')	7.824245990858959	(2.0, 1.0)	1.0	['562250322']	(['562250322', '3465346161'], ['562250322'])
('riders', 'rv')	7.824245990858959	(1.0, 2.0)	1.0	['93359074']	(['93359074'], ['3040271525', '93359074'])
('sidelines', 'ups')	7.824245990858959	(1.0, 2.0)	1.0	['878799186']	(['878799186'], ['878799186', '2318565739'])
('commentary', 'comment')	7.824245990858959	(2.0, 1.0)	1.0	['2898134401']	(['2898134401', '42470430'], ['2898134401'])
('bales', 'hay')	7.824245990858959	(2.0, 2.0)	2.0	['446735240', '1234305032']	(['446735240', '1234305032'], ['446735240', '1234305032'])
('playground', 'concern')	7.824245990858959	(2.0, 1.0)	1.0	['3476665395']	(['3476665395', '841705157'], ['3476665395'])
('conversation', 'walkers')	7.824245990858959	(2.0, 1.0)	1.0	['2180203469']	(['2180203469', '3640243983'], ['2180203469'])
('rehearsal', 'tribute')	7.824245990858959	(1.0, 2.0)	1.0	['2819183714']	(['2819183714'], ['2819183714', '2247099010'])
('rounds', 'sunflowers')	7.824245990858959	(1.0, 2.0)	1.0	['2347135952']	(['2347135952'], ['4261706744', '2347135952'])
('honey', 'sunflowers')	7.824245990858959	(1.0, 2.0)	1.0	['2347135952']	(['2347135952'], ['4261706744', '2347135952'])
('divorce', 'terms')	7.824245990858959	(1.0, 2.0)	1.0	['3099483759']	(['3099483759'], ['3955391258', '3099483759'])
('shores', 'rides')	7.824245990858959	(1.0, 2.0)	1.0	['3431688449']	(['3431688449'], ['3431688449', '184398229'])
('equations', 'plots')	7.824245990858959	(1.0, 2.0)	1.0	['112817455']	(['112817455'], ['112817455', '3789243361'])
('blouse', 'trousers')	7.824245990858959	(2.0, 1.0)	1.0	['2425276609']	(['2425276609', '294805802'], ['2425276609'])
('paddock', 'monk')	7.824245990858959	(1.0, 2.0)	1.0	['997774065']	(['997774065'], ['1571571706', '997774065'])
('whale', 'spade')	7.824245990858959	(2.0, 1.0)	1.0	['273889441']	(['273889441', '3693831844'], ['273889441'])
('whale', 'wildlife')	7.824245990858959	(2.0, 1.0)	1.0	['273889441']	(['273889441', '3693831844'], ['273889441'])
('whale', 'humpback')	7.824245990858959	(2.0, 1.0)	1.0	['273889441']	(['273889441', '3693831844'], ['273889441'])
('whale', 'digger')	7.824245990858959	(2.0, 1.0)	1.0	['273889441']	(['273889441', '3693831844'], ['273889441'])
('businessmen', 'handshake')	7.824245990858959	(2.0, 1.0)	1.0	['3346676227']	(['3346676227', '436057387'], ['3346676227'])
('killer', 'whale')	7.824245990858959	(1.0, 2.0)	1.0	['3693831844']	(['3693831844'], ['273889441', '3693831844'])
('curb', 'appeal')	7.824245990858959	(1.0, 2.0)	1.0	['972662838']	(['972662838'], ['972662838', '643046233'])
('witnesses', 'strike')	7.824245990858959	(1.0, 2.0)	1.0	['4045107035']	(['4045107035'], ['4045107035', '159980839'])
('proposal', 'sides')	7.824245990858959	(1.0, 2.0)	1.0	['1568662051']	(['1568662051'], ['1460522024', '1568662051'])
('skyscrapers', 'proposal')	7.824245990858959	(2.0, 1.0)	1.0	['1568662051']	(['1568662051', '459319405'], ['1568662051'])
('observation', 'sides')	7.824245990858959	(1.0, 2.0)	1.0	['1568662051']	(['1568662051'], ['1460522024', '1568662051'])
('observation', 'skyscrapers')	7.824245990858959	(1.0, 2.0)	1.0	['1568662051']	(['1568662051'], ['1568662051', '459319405'])
('affiliate', 'link')	7.824245990858959	(2.0, 2.0)	2.0	['3240421362', '2141983333']	(['3240421362', '2141983333'], ['3240421362', '2141983333'])
('actresses', 'makeup')	7.824245990858959	(1.0, 2.0)	1.0	['3408329134']	(['3408329134'], ['3408329134', '2332304477'])
('persons', 'aviator')	7.824245990858959	(2.0, 1.0)	1.0	['1507838231']	(['1507838231', '411417405'], ['1507838231'])
('pets', 'virus')	7.824245990858959	(1.0, 2.0)	1.0	['3774850566']	(['3774850566'], ['2224129628', '3774850566'])
('infection', 'virus')	7.824245990858959	(1.0, 2.0)	1.0	['3774850566']	(['3774850566'], ['2224129628', '3774850566'])
('shell', 'spikes')	7.824245990858959	(2.0, 1.0)	1.0	['876420830']	(['876420830', '2280818059'], ['876420830'])
('forms', 'release')	7.824245990858959	(1.0, 2.0)	1.0	['1395490673']	(['1395490673'], ['1395490673', '2813409555'])
('reaction', 'forms')	7.824245990858959	(2.0, 1.0)	1.0	['1395490673']	(['1395490673', '1019105218'], ['1395490673'])
('chemical', 'release')	7.824245990858959	(1.0, 2.0)	1.0	['1395490673']	(['1395490673'], ['1395490673', '2813409555'])
('chemical', 'reaction')	7.824245990858959	(1.0, 2.0)	1.0	['1395490673']	(['1395490673'], ['1395490673', '1019105218'])
('beets', 'pomegranate')	7.824245990858959	(1.0, 2.0)	1.0	['2049057665']	(['2049057665'], ['2049057665', '1321321355'])
('moss', 'succulent')	7.824245990858959	(1.0, 2.0)	1.0	['3158500502']	(['3158500502'], ['4192236533', '3158500502'])
('antlers', 'succulent')	7.824245990858959	(1.0, 2.0)	1.0	['3158500502']	(['3158500502'], ['4192236533', '3158500502'])
('springtime', 'plantation')	7.824245990858959	(1.0, 2.0)	1.0	['3407280789']	(['3407280789'], ['554729930', '3407280789'])
('tubes', 'springtime')	7.824245990858959	(2.0, 1.0)	1.0	['3407280789']	(['3407280789', '727273002'], ['3407280789'])
('parameters', 'gear')	7.824245990858959	(1.0, 2.0)	1.0	['2968049521']	(['2968049521'], ['2968049521', '3523734233'])
('cog', 'gear')	7.824245990858959	(1.0, 2.0)	1.0	['2968049521']	(['2968049521'], ['2968049521', '3523734233'])
('greets', 'wednesday')	7.824245990858959	(1.0, 2.0)	1.0	['3466792335']	(['3466792335'], ['3466792335', '3942498200'])
('asteroid', 'comet')	7.824245990858959	(1.0, 2.0)	1.0	['3925773369']	(['3925773369'], ['3925773369', '1887525233'])
('flames', 'wildfire')	7.824245990858959	(1.0, 2.0)	1.0	['332082326']	(['332082326'], ['1279022205', '332082326'])
('foil', 'g')	7.824245990858959	(1.0, 2.0)	1.0	['4217588934']	(['4217588934'], ['4217588934', '2499905325'])
('permit', 'fine')	7.824245990858959	(1.0, 2.0)	1.0	['203905072']	(['203905072'], ['4245485897', '203905072'])
('advisor', 'lawyer')	7.824245990858959	(1.0, 2.0)	1.0	['2067668038']	(['2067668038'], ['2067668038', '3633582077'])
('maiden', 'magic')	7.824245990858959	(1.0, 2.0)	1.0	['1996016406']	(['1996016406'], ['3730113264', '1996016406'])
('brushes', 'magic')	7.824245990858959	(1.0, 2.0)	1.0	['1996016406']	(['1996016406'], ['3730113264', '1996016406'])
('stroke', 'maiden')	7.824245990858959	(2.0, 1.0)	1.0	['1996016406']	(['1996016406', '3784858495'], ['1996016406'])
('stroke', 'brushes')	7.824245990858959	(2.0, 1.0)	1.0	['1996016406']	(['1996016406', '3784858495'], ['1996016406'])
('shoot', 'pheasant')	7.824245990858959	(2.0, 1.0)	1.0	['4184972556']	(['4184972556', '281828087'], ['4184972556'])
('answers', 'questions')	7.824245990858959	(1.0, 2.0)	1.0	['153375621']	(['153375621'], ['3040271525', '153375621'])
('answers', 'scientists')	7.824245990858959	(1.0, 2.0)	1.0	['153375621']	(['153375621'], ['153375621', '318014255'])
('brown', 'visit')	7.824245990858959	(1.0, 2.0)	1.0	['592268400']	(['592268400'], ['3269947620', '592268400'])
('flashes', 'lightning')	7.824245990858959	(1.0, 2.0)	1.0	['1857138460']	(['1857138460'], ['478693781', '1857138460'])
('maintenance', 'rig')	7.824245990858959	(2.0, 1.0)	1.0	['241166068']	(['241166068', '949783651'], ['241166068'])
('ages', 'vacation')	7.824245990858959	(1.0, 2.0)	1.0	['2481363787']	(['2481363787'], ['1836546775', '2481363787'])
('mosaics', 'materials')	7.824245990858959	(1.0, 2.0)	1.0	['2791604056']	(['2791604056'], ['2499331935', '2791604056'])
('attack', 'sofas')	7.824245990858959	(2.0, 1.0)	1.0	['571307008']	(['571307008', '2830014236'], ['571307008'])
('trend', 'sofas')	7.824245990858959	(2.0, 1.0)	1.0	['571307008']	(['571307008', '2438670585'], ['571307008'])
('velvet', 'cheese')	7.824245990858959	(1.0, 2.0)	1.0	['312912064']	(['312912064'], ['312912064', '4251975386'])
('panels', 'photovoltaic')	7.824245990858959	(2.0, 1.0)	1.0	['3227802459']	(['3227802459', '1860175188'], ['3227802459'])
('weighing', 'scales')	7.824245990858959	(1.0, 2.0)	1.0	['3466080775']	(['3466080775'], ['1318532775', '3466080775'])
('weighing', 'scale')	7.824245990858959	(1.0, 2.0)	1.0	['3466080775']	(['3466080775'], ['1239401823', '3466080775'])
('justice', 'weighing')	7.824245990858959	(2.0, 1.0)	1.0	['3466080775']	(['3466080775', '1175921938'], ['3466080775'])
('banquet', 'protopunk')	7.824245990858959	(1.0, 2.0)	1.0	['3351993231']	(['3351993231'], ['3351993231', '3373752692'])
('thanks', 'hoodie')	7.824245990858959	(2.0, 1.0)	1.0	['2880228177']	(['2880228177', '3745764175'], ['2880228177'])
('mane', 'sweep')	7.824245990858959	(1.0, 2.0)	1.0	['1407057612']	(['1407057612'], ['2391752331', '1407057612'])
('module', 'astronaut')	7.824245990858959	(1.0, 2.0)	1.0	['3686073695']	(['3686073695'], ['2600588241', '3686073695'])
('rhombus', 'y')	7.824245990858959	(1.0, 2.0)	1.0	['195247833']	(['195247833'], ['2501778426', '195247833'])
('presentations', 'labels')	7.824245990858959	(1.0, 2.0)	1.0	['3527038655']	(['3527038655'], ['3527038655', '3334016151'])
('airship', 'postage')	7.824245990858959	(1.0, 2.0)	1.0	['149369718']	(['149369718'], ['1636109870', '149369718'])
('pops', 'lego')	7.824245990858959	(1.0, 2.0)	1.0	['2577368014']	(['2577368014'], ['2577368014', '2146870354'])
('topper', 'lego')	7.824245990858959	(1.0, 2.0)	1.0	['2577368014']	(['2577368014'], ['2577368014', '2146870354'])
('gooey', 'mess')	7.824245990858959	(1.0, 2.0)	1.0	['782091823']	(['782091823'], ['782091823', '389952165'])
('caterpillar', 'gooey')	7.824245990858959	(2.0, 1.0)	1.0	['782091823']	(['782091823', '1209365629'], ['782091823'])
('couples', 'opportunity')	7.824245990858959	(1.0, 2.0)	1.0	['600480313']	(['600480313'], ['4074072147', '600480313'])
('talks', 'community')	7.824245990858959	(1.0, 2.0)	1.0	['3115148697']	(['3115148697'], ['3115148697', '3603355604'])
('vantage', 'watches')	7.824245990858959	(1.0, 2.0)	1.0	['2465171741']	(['2465171741'], ['380971380', '2465171741'])
('procession', 'watches')	7.824245990858959	(1.0, 2.0)	1.0	['2465171741']	(['2465171741'], ['380971380', '2465171741'])
('cockpit', 'aeroplane')	7.824245990858959	(2.0, 1.0)	1.0	['2348341167']	(['2348341167', '823924646'], ['2348341167'])
('reveal', 'nursery')	7.824245990858959	(1.0, 2.0)	1.0	['1444043200']	(['1444043200'], ['3645075141', '1444043200'])
('siblings', 'hospital')	7.824245990858959	(2.0, 1.0)	1.0	['2694311421']	(['2694311421', '243719816'], ['2694311421'])
('twin', 'siblings')	7.824245990858959	(1.0, 2.0)	1.0	['2694311421']	(['2694311421'], ['2694311421', '243719816'])
('injuries', 'siblings')	7.824245990858959	(1.0, 2.0)	1.0	['2694311421']	(['2694311421'], ['2694311421', '243719816'])
('caffeine', 'gear')	7.824245990858959	(1.0, 2.0)	1.0	['3523734233']	(['3523734233'], ['2968049521', '3523734233'])
('metabolism', 'gear')	7.824245990858959	(1.0, 2.0)	1.0	['3523734233']	(['3523734233'], ['2968049521', '3523734233'])
('co2', 'element')	7.824245990858959	(1.0, 2.0)	1.0	['3597605993']	(['3597605993'], ['3992208094', '3597605993'])
('adherents', 'persons')	7.824245990858959	(1.0, 2.0)	1.0	['411417405']	(['411417405'], ['1507838231', '411417405'])
('lecturer', 'exam')	7.824245990858959	(1.0, 2.0)	1.0	['3400176523']	(['3400176523'], ['2802976929', '3400176523'])
('macro', 'journey')	7.824245990858959	(1.0, 2.0)	1.0	['2305973687']	(['2305973687'], ['3278093124', '2305973687'])
('bomber', 'listening')	7.824245990858959	(2.0, 1.0)	1.0	['3821662429']	(['3821662429', '3528170922'], ['3821662429'])
('par', 'yards')	7.824245990858959	(1.0, 2.0)	1.0	['3423981734']	(['3423981734'], ['3423981734', '1167239744'])
('clubhouse', 'yards')	7.824245990858959	(1.0, 2.0)	1.0	['3423981734']	(['3423981734'], ['3423981734', '1167239744'])
('anchors', 'wreaths')	7.824245990858959	(1.0, 2.0)	1.0	['2773652065']	(['2773652065'], ['2774282774', '2773652065'])
('anchors', 'emblems')	7.824245990858959	(1.0, 2.0)	1.0	['2773652065']	(['2773652065'], ['376257392', '2773652065'])
('diy', 'twine')	7.824245990858959	(1.0, 2.0)	1.0	['1610613124']	(['1610613124'], ['3698730429', '1610613124'])
('beverage', 'twine')	7.824245990858959	(1.0, 2.0)	1.0	['1610613124']	(['1610613124'], ['3698730429', '1610613124'])
('grave', 'curve')	7.824245990858959	(1.0, 2.0)	1.0	['2154631579']	(['2154631579'], ['1496116738', '2154631579'])
('cormorants', 'lakes')	7.824245990858959	(1.0, 2.0)	1.0	['2996914483']	(['2996914483'], ['3708634706', '2996914483'])
('climb', 'travellers')	7.824245990858959	(1.0, 2.0)	1.0	['8623933']	(['8623933'], ['536913534', '8623933'])
('sultry', 'glam')	7.824245990858959	(1.0, 2.0)	1.0	['1251189696']	(['1251189696'], ['3492259313', '1251189696'])
('factor', 'glam')	7.824245990858959	(1.0, 2.0)	1.0	['1251189696']	(['1251189696'], ['3492259313', '1251189696'])
('tugboat', 'glides')	7.824245990858959	(1.0, 2.0)	1.0	['3488385113']	(['3488385113'], ['3488385113', '1914323503'])
('tugboat', 'floes')	7.824245990858959	(1.0, 2.0)	1.0	['3488385113']	(['3488385113'], ['3488385113', '1892612610'])
('amount', 'respect')	7.824245990858959	(2.0, 1.0)	1.0	['2377845476']	(['2377845476', '2932602270'], ['2377845476'])
('quartz', 'justice')	7.824245990858959	(1.0, 2.0)	1.0	['1175921938']	(['1175921938'], ['3466080775', '1175921938'])
('quartz', 'countertops')	7.824245990858959	(1.0, 2.0)	1.0	['1175921938']	(['1175921938'], ['1175921938', '2935304483'])
('cakes', 'pastries')	7.824245990858959	(1.0, 2.0)	1.0	['1863183815']	(['1863183815'], ['452894689', '1863183815'])
('robe', 'warmth')	7.824245990858959	(1.0, 2.0)	1.0	['1496310746']	(['1496310746'], ['1022319324', '1496310746'])
('waffle', 'warmth')	7.824245990858959	(1.0, 2.0)	1.0	['1496310746']	(['1496310746'], ['1022319324', '1496310746'])
('floral', 'contours')	7.824245990858959	(1.0, 2.0)	1.0	['1028564516']	(['1028564516'], ['1028564516', '2952375851'])
