words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('bears', 'polar bear')	6.036432854800338	(1545.0, 319.0)	71.0	['4245527917', '570054979', '1000042121', '2365883813', '1904095016', '3582061811', '3338407732', '4043212541', '3829558020', '2582413240']	(['813344906', '929453840', '9848296', '1240127447', '2226276242', '3454423036', '1864882027', '3145144896', '1192417164', '1889925846'], ['4056461924', '1397063372', '4195692419', '1127544661', '3139736130', '2302082450', '1152556213', '4236343582', '3324620233', '4265468487'])
('passengers', 'station')	6.034794769776695	(17.0, 2045.0)	5.0	['578434216', '2439240871', '738786029', '371241109', '125191215']	(['2212754636', '1978371439', '125191215', '41461161', '3999731952', '3693333239', '3933210411', '3984316681', '2439240871', '456143112'], ['1348935525', '1766106513', '1438050386', '2405863819', '659334894', '4138011800', '3317894037', '1282037111', '1007335820', '834465442'])
('outfield', 'home plate')	6.031707350343423	(37.0, 377.0)	2.0	['4045885953', '1638092902']	(['678722332', '1872065954', '821211590', '2475951742', '3250330246', '662247664', '4130705074', '2895503276', '2448485413', '4045885953'], ['3544121888', '4186974180', '3958759789', '3259600275', '3465256723', '2337771617', '429548231', '2148998636', '228964003', '503625886'])
('pilot', 'jet')	6.031613026204108	(264.0, 1004.0)	38.0	['1703314092', '1450626227', '4283090090', '1095782685', '3323944754', '729178098', '3836113439', '3121723416', '3446470564', '3241983923']	(['2213492151', '2804000992', '3240611301', '3862543504', '1077087683', '2394203134', '1783038666', '2730952317', '2135673157', '2669485081'], ['3910746484', '3022541373', '3593681395', '770836891', '4283995589', '29584151', '267306371', '272327777', '86782913', '473322767'])
('meal', 'bun')	6.030346172356275	(4.0, 1746.0)	1.0	['2809818674']	(['2724899804', '3248329941', '2809818674', '413928398'], ['2760638647', '823034111', '3308298624', '4093044584', '2820386815', '3672189701', '1375723514', '1644770642', '3467016001', '2155756150'])
('sandwiches', 'french fry')	6.02720106611828	(31.0, 226.0)	1.0	['3074470601']	(['2434428086', '4227242156', '2287381460', '2938711119', '3227002867', '3886222244', '3074470601', '2266237678', '2345334775', '4260819981'], ['1181334637', '1401781611', '1873032276', '1094938897', '214881648', '3606591630', '3235117639', '1152727695', '3214422342', '3471104035'])
('face mask', 'catcher')	6.023124973518238	(31.0, 2950.0)	13.0	['3877303453', '1119309456', '3856710030', '2810946168', '4178037279', '1628136788', '3791357454', '1365072466', '1361044728', '1292708682']	(['1172876946', '3465532614', '3695988070', '2810946168', '399722934', '1510265588', '4178037279', '3565391293', '1628136788', '1292708682'], ['4215502992', '2755943457', '2855724958', '3100643707', '1239173107', '2706729589', '2592421995', '230120404', '2201233207', '3310566073'])
('dial', 'control panel')	6.021360320390541	(1232.0, 143.0)	25.0	['3887706999', '4006125001', '2574993615', '3672154378', '3151345335', '3309601838', '941769277', '3368239525', '1969334171', '1299855440']	(['2275032475', '2254158777', '874942865', '4241218154', '1356161102', '1688820513', '1283076918', '432860816', '4030719596', '1805072379'], ['1747783312', '3672154378', '2847354065', '2322258395', '872798511', '3319512136', '1305377878', '2209101183', '2615245898', '705676468'])
('wrist watch', 'sprinkles')	6.020940374069398	(6.0, 1175.0)	1.0	['2336211790']	(['1955336898', '2219009822', '2336211790', '696691774', '1975649683', '1155080299'], ['272145186', '3675488332', '1820263795', '3306298269', '2636423609', '2932022164', '309417144', '2689886210', '2109003886', '1522509828'])
('carts', 'tarmac')	6.017049869426959	(172.0, 2222.0)	54.0	['3486902823', '664930380', '2061597960', '1565464947', '1677369108', '1179033509', '3871406954', '318365414', '531659432', '2716258281']	(['4163863549', '3623631462', '2616665463', '1011481382', '1915157271', '893100125', '4065738869', '1565464947', '223484029', '2427107012'], ['1211486509', '2680723645', '2929673892', '3794596612', '1023969463', '3214743411', '665473686', '323612431', '3892779231', '2979780802'])
('drawing', 'woods')	-6.015637418798075	(37610.0, 31645.0)	1.0	[]	(['2613270937', '2378400783', '778405380', '2437116961', '2186963146', '1671353827', '1729925125', '18354289', '1229739970', '3228232163'], ['1010143136', '3954701874', '3757021246', '767249829', '3048205993', '3291915213', '437171600', '1655285441', '1170747137', '1968362328'])
('spray', 'splash')	6.014629246608769	(720.0, 404.0)	41.0	['86245906', '2038875152', '3877932030', '2705408129', '2621355789', '33279684', '4031604623', '2058668020', '705528132', '4038808200']	(['1483851182', '2153730443', '962731795', '2331733465', '2551670684', '2439174424', '1884828975', '2975870648', '317209940', '4230413967'], ['2902484222', '3164810666', '3873479651', '448505020', '2096813219', '339659008', '3947967904', '1746268430', '2282381972', '3356876165'])
('radio', 'alarm clock')	6.0138732068463066	(355.0, 100.0)	5.0	['959780863', '2064649485', '1557645999', '1957281855', '1371334215']	(['3357477796', '2415204335', '2897936470', '2068273053', '3419975356', '4107017487', '1212530647', '1417230775', '2033677768', '927067416'], ['2064649485', '3412373004', '1961194549', '130505185', '77121582', '733740833', '2992028862', '565900125', '2614060571', '2202618324'])
('fans', 'baseball player')	6.013169229344512	(1421.0, 20.0)	4.0	['906068477', '1351451869', '3192117599', '3194954581']	(['3447782265', '3493644712', '3326023253', '1493763465', '253182770', '3415554469', '3514132443', '624663222', '2654761929', '3643033119'], ['906068477', '1075699709', '2992349936', '2186096456', '2665236046', '3989648691', '3194954581', '1351451869', '1832858508', '3948858872'])
('muffler', 'gas tank')	6.013169229344512	(49.0, 290.0)	2.0	['1093217204', '1497698614']	(['3675621095', '3871536255', '1772091144', '1661912356', '202399442', '2887969959', '1221000431', '1783036925', '1497698614', '3060618949'], ['340066562', '2373557798', '2124907399', '2805284427', '3881575476', '906661690', '3146501452', '1722466724', '2621047904', '3713577033'])
('skier', 'ski boot')	6.012264843009443	(2620.0, 19.0)	7.0	['2950789173', '762056626', '4143997249', '2430997080', '1803709692', '206160153', '2563882365']	(['3977989058', '3835710161', '357787800', '4140043152', '1579880950', '1208224959', '1752102626', '4096280793', '3979127566', '563413840'], ['58839657', '2950789173', '1803709692', '206160153', '2533527296', '1905072087', '3355039814', '2563882365', '1825891551', '680473365'])
('carriage', 'teddy bears')	6.009095903956876	(3567.0, 2.0)	1.0	['4161701359']	(['579922673', '260327104', '116255139', '1838762922', '3301777656', '2580266810', '192063095', '1275973212', '2914328984', '3206280397'], ['4161701359', '2755496933'])
('beach', 'bathroom')	-6.006873686203934	(92743.0, 12721.0)	1.0	[]	(['3668523822', '465863310', '689141412', '1076056146', '3369702631', '511763158', '1685520133', '3139456277', '4026058739', '434465338'], ['446890288', '1921023755', '2146381438', '1590168034', '407222873', '757773678', '4134171649', '1335675048', '4158648785', '3577436251'])
('little girl', 'menu')	6.0051787193173345	(1.0, 7162.0)	1.0	['3478325018']	(['3478325018'], ['838256831', '1766773128', '2786246688', '1765730413', '2360243994', '3109583792', '1624223686', '2941853181', '2841052207', '2353565856'])
('goat', 'ram')	6.004335766585772	(2025.0, 623.0)	176.0	['3749326095', '3649902083', '992736604', '1173949486', '446910990', '456718238', '2732748370', '2411245189', '3559716019', '1400731650']	(['2630274204', '2952104811', '918988417', '484727470', '1978622835', '1808714533', '3113541773', '953999405', '4059034430', '1594119518'], ['3590369090', '2490670234', '192782908', '183336560', '3068937852', '2277514100', '1848815689', '4067543269', '3559414035', '3952555857'])
('electronics', 'suitcases')	6.003504611783485	(34.0, 211.0)	1.0	['97058494']	(['97058494', '3329132863', '601360492', '4083004390', '568304781', '289377746', '3152403023', '2204074790', '1462116181', '604275143'], ['4030267863', '3322008717', '326666676', '1867052893', '4037789109', '370912021', '246573495', '1416761194', '1124262192', '3539174952'])
('skies', 'skis')	6.003504611783485	(6.0, 3587.0)	3.0	['1376462567', '607347845', '3686395905']	(['45013255', '1376462567', '3148617706', '607347845', '1441080870', '3686395905'], ['78664658', '4227116459', '2080243039', '3759309897', '246448044', '2523666148', '1663878840', '595495350', '2530769469', '1098393962'])
('tail lights', 'traffic')	6.003225866137081	(56.0, 897.0)	7.0	['4066714195', '2209587212', '1105803792', '608266645', '4187283447', '2915193119', '385594535']	(['1713869281', '2974791329', '2209587212', '4187283447', '904192101', '2790826309', '1540813321', '656310058', '740177825', '1610559162'], ['534520106', '4012625581', '1207116997', '3285395183', '3329882790', '3703721639', '2138202317', '2096102860', '261686508', '2272951779'])
('laptops', 'office')	6.000720645620143	(109.0, 132.0)	2.0	['1846001746', '2804945142']	(['3593323089', '3498794087', '468193996', '2649953154', '1497672692', '516344984', '84671689', '1846001746', '2336812512', '4249560952'], ['3059874550', '2444581378', '1908561428', '3325147413', '3338970535', '1770357571', '2725982954', '4105482675', '4124605895', '510997736'])
('office', 'telephone')	6.000181125779703	(132.0, 927.0)	17.0	['3791781181', '517165013', '3048478598', '2291010326', '2913748375', '633080184', '1676702505', '2567648372', '3581369843', '722021438']	(['3059874550', '2444581378', '1908561428', '3325147413', '3338970535', '1770357571', '2725982954', '4105482675', '4124605895', '510997736'], ['1127410854', '1418443697', '2692294673', '3246785031', '2760495325', '1601740459', '2359024452', '2376344322', '2123643278', '77642653'])
('goats', 'ram')	5.992483879896756	(163.0, 623.0)	14.0	['446910990', '1248439600', '1612877946', '210531288', '3421566952', '1303198043', '3640780419', '2313246437', '376731180', '4277517566']	(['828948298', '2867984147', '3415407249', '696063001', '3401887053', '3401194745', '210531288', '26754071', '1303198043', '4173761587'], ['3590369090', '2490670234', '192782908', '183336560', '3068937852', '2277514100', '1848815689', '4067543269', '3559414035', '3952555857'])
('vanity', 'tissue box')	5.991863682102697	(382.0, 152.0)	8.0	['3747648776', '3384893344', '2778242922', '1041380317', '1370428307', '974262777', '1952242340', '8134033']	(['4191590490', '3387147042', '1881503137', '2491722583', '1037638686', '4181696883', '257672911', '4109007841', '1207646744', '4120808918'], ['1920277789', '2869947559', '1305945627', '3221064579', '3117003087', '2136288905', '974262777', '3519672746', '1749560861', '5144675'])
('potatoes', 'potato')	5.991237502763112	(1927.0, 2201.0)	584.0	['3598530034', '1172177538', '2553707713', '3865878831', '705613230', '1420130875', '487509577', '1687927234', '3393348262', '2802906581']	(['2597598265', '1241408462', '2531907326', '2374318856', '3511333865', '2483390712', '1520505803', '2779528855', '1245851551', '2152449479'], ['1204251175', '3183225828', '1936379679', '700188762', '712933536', '1287574278', '1115690991', '524877844', '1971452625', '98085625'])
('baseball player', 'mitt')	5.988837128684981	(20.0, 2184.0)	6.0	['3143846986', '1351451869', '2820405830', '2943134551', '3989648691', '3948858872']	(['906068477', '1075699709', '2992349936', '2186096456', '2665236046', '3989648691', '3194954581', '1351451869', '1832858508', '3948858872'], ['1629208847', '3262537570', '3293133214', '113968211', '3530551836', '646240676', '4248734058', '3057680123', '961872792', '2462891987'])
('player', 'bed')	-5.988819010813215	(85551.0, 40631.0)	3.0	[]	(['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'], ['1375556304', '3470134164', '127034900', '3785771121', '983263822', '4207168833', '3279242018', '3652836325', '2040490958', '2466934234'])
('tools', 'bats')	5.988790225469757	(618.0, 483.0)	41.0	['3435389549', '3686461444', '1542831857', '1923789585', '121410642', '2094750608', '663661634', '2274436255', '2842645228', '3803537234']	(['1257560859', '1546863112', '2829644585', '1414159449', '2333638696', '2828060011', '2178426234', '456949066', '2979400222', '2582390849'], ['4291599293', '1250263627', '1102812747', '2211054913', '2923655474', '3231514402', '4164865348', '3720540116', '3318749604', '3341661235'])
('uniform', 'bathroom')	-5.983473597012724	(90598.0, 12721.0)	1.0	[]	(['3046556325', '3373415364', '331134481', '104035825', '2814812104', '1075615411', '1982932056', '2742492779', '2381311545', '3603240918'], ['446890288', '1921023755', '2146381438', '1590168034', '407222873', '757773678', '4134171649', '1335675048', '4158648785', '3577436251'])
('parking meter', 'meter')	5.9827319033431055	(1115.0, 2043.0)	311.0	['1414280888', '161642913', '4245885968', '3407054933', '3953267711', '2972350753', '3570034602', '864370270', '559156107', '851478731']	(['173153669', '3193251534', '2059459025', '3227398477', '2260518505', '659619389', '1519011335', '2786498400', '957203902', '2949209899'], ['3494725088', '3794124494', '2703126565', '1424182036', '1103114479', '1252854843', '3530462727', '1337861342', '615412395', '1678011893'])
('stone wall', 'gas station')	5.9792676776688305	(42.0, 175.0)	1.0	['3820299871']	(['3569640500', '3926289891', '1285373127', '2673905463', '2118179951', '1063367685', '402103951', '1358669823', '2311825864', '1670956558'], ['1395039149', '1791092722', '3487736664', '2092934667', '376339232', '1748817163', '1098051827', '248393115', '1684053152', '997589505'])
('knobs', 'stove top,stovetop')	5.977299173096158	(2034.0, 420.0)	116.0	['3653792869', '1825202161', '4272828323', '3890418574', '281439117', '4036274470', '1638103151', '1097984563', '3201128370', '1747307199']	(['254315138', '3885224160', '310509998', '284847961', '1710390573', '3420910802', '418205302', '818607183', '3904593558', '4147067708'], ['1253024773', '698437440', '1865796096', '281439117', '3636012579', '1885538533', '2021606742', '1271513727', '3926572433', '875698887'])
('eye', 'town')	-5.9758870090809735	(225510.0, 5072.0)	1.0	[]	(['4046436224', '1936841565', '242061669', '3399542627', '4237863998', '3148352313', '762285757', '3264872059', '1719945096', '394760511'], ['4085567741', '2167757842', '3801184836', '3679515317', '2883990629', '3638281489', '1857622494', '519367731', '3092809835', '449569319'])
('baseball player', 'umpire')	5.9751943522811946	(20.0, 1107.0)	3.0	['906068477', '3854969363', '3989648691']	(['906068477', '1075699709', '2992349936', '2186096456', '2665236046', '3989648691', '3194954581', '1351451869', '1832858508', '3948858872'], ['3238375424', '982932633', '228119391', '48109939', '40942978', '3758927912', '2899747844', '3602031082', '396444050', '2878842714'])
('kayak', 'life vest')	5.97381099841611	(1381.0, 198.0)	37.0	['2831901470', '1195099480', '1702517624', '1790183099', '2007662655', '4268738389', '1367995026', '2048534252', '1591072437', '1012511149']	(['3905003231', '3476833312', '2792026355', '2906483829', '4225422626', '962606105', '1833391713', '4262416807', '1724481699', '2306083578'], ['2656896634', '4183442265', '2048534252', '3354775895', '655596515', '1650340132', '2424348119', '3238793669', '2352798395', '1560249973'])
('suitcases', 'luggage')	5.973520893522853	(211.0, 3013.0)	86.0	['281641814', '1867052893', '1543441261', '1416761194', '975034021', '3055890870', '77041537', '785529010', '370912021', '4263486893']	(['4030267863', '3322008717', '326666676', '1867052893', '4037789109', '370912021', '246573495', '1416761194', '1124262192', '3539174952'], ['2707528568', '3770703242', '1240974909', '2441074643', '2947567618', '1305950302', '2634300500', '2622669329', '2941585815', '3844233734'])
('computers', 'monitor')	5.973431506384739	(57.0, 6096.0)	47.0	['1869406517', '3965243229', '3632518157', '213379968', '3038686987', '877611248', '4231310387', '1007054006', '2306449448', '993805542']	(['3965243229', '2987675270', '1686792928', '3099080433', '2306449448', '2339167425', '745209541', '4340664', '2362332935', '1801503065'], ['3128668362', '3309005424', '2061592614', '8053457', '2176667742', '2987629627', '1166508259', '2642780542', '2307896446', '3549002790'])
('railings', 'fire extinguisher')	5.972758297483313	(27.0, 274.0)	1.0	['1092587116']	(['639913848', '1298809249', '1110575191', '3494634397', '1449834740', '1615876760', '2031495403', '1757314079', '519267688', '1049498530'], ['1704702571', '1451538077', '4048392288', '3880847490', '2645574660', '68442668', '624595632', '2949420489', '1030413606', '914264067'])
('kickstand', 'traffic cone')	5.969249995409676	(928.0, 8.0)	1.0	['4111681477']	(['362164141', '2030178762', '751371712', '306541466', '4002405284', '2707818435', '3999210303', '1485898530', '3620565335', '37522677'], ['1201438112', '4287569912', '2277579370', '2589279510', '3761649506', '2835977592', '722897650', '4111681477'])
('olives', 'pancakes')	5.968980635138688	(188.0, 158.0)	4.0	['4076889229', '1392115650', '3910237613', '399185928']	(['686338252', '2080948548', '3213300609', '1962411652', '767346344', '1974835977', '60989169', '1759060117', '205795083', '4164379626'], ['2646251796', '3423035889', '272382080', '6225045', '3246310221', '2631890492', '1172618827', '4072796252', '3900898042', '3383931991'])
('cable', 'ski lift')	5.968027233948186	(191.0, 467.0)	12.0	['2431120973', '1492426219', '344660623', '4015025859', '3841217198', '1627844257', '339297106', '897603004', '271322545', '3357162743']	(['3750588965', '3010680228', '3229123941', '4144402864', '4117834308', '3392493006', '3987925528', '4028477232', '65019446', '3927604854'], ['1910423795', '3841217198', '229089678', '3571098681', '1441687743', '1245573795', '2334596197', '2170924303', '1029568006', '2343195608'])
('side mirror', 'wipers')	5.966402938619099	(131.0, 341.0)	6.0	['3023447329', '406689693', '3168180966', '2711738852', '1069887966', '63181604']	(['3020058237', '1185145100', '2112493149', '1334675249', '3950439336', '1069887966', '3023447329', '1517803797', '2616422750', '677979725'], ['41424027', '3788952514', '3812785576', '1396911544', '3678101261', '397988124', '3211579411', '2911486390', '2607651848', '1650080350'])
('hand', 'harbor')	-5.965318867626721	(432962.0, 2614.0)	1.0	[]	(['678698069', '121970015', '1808983206', '2631084537', '990673126', '3319155863', '671073280', '3990957966', '2246188061', '231866083'], ['1507414999', '1699069124', '1342917216', '275175472', '1910924673', '3979271785', '3628689763', '4024536302', '3095335216', '2468797969'])
('computers', 'coffee cup')	5.9634746788400115	(57.0, 131.0)	1.0	['1714301759']	(['3965243229', '2987675270', '1686792928', '3099080433', '2306449448', '2339167425', '745209541', '4340664', '2362332935', '1801503065'], ['1647449379', '3891228079', '2749001048', '3300893777', '1198405992', '1034268781', '1860681512', '4078489919', '3855714862', '218382936'])
('skiers', 'ski pole')	5.960525865999733	(73.0, 4001.0)	39.0	['4219599916', '313234125', '1230336743', '1145682677', '3355039814', '139110038', '3305091246', '2217688888', '2814448437', '1468949180']	(['4099095415', '47361290', '780221221', '4219599916', '1169236940', '2489835864', '2217688888', '2617603409', '1107080894', '2195946923'], ['1220642149', '50652573', '3658431604', '736773737', '2217977404', '464838951', '2167505518', '3948390498', '3997528498', '452798814'])
('muzzle', 'halter')	5.959465050372651	(189.0, 119.0)	3.0	['3014068854', '3647435322', '2362565211']	(['1565187888', '126832136', '1301450659', '2407011595', '3864472618', '130536314', '2252983418', '3506091667', '111220009', '3893178844'], ['1746042152', '238852322', '1541427378', '1997611140', '4024145793', '4244038008', '3983120904', '255662419', '620717734', '3649761930'])
('bathing suit', 'bikini')	5.958578132354423	(564.0, 3978.0)	299.0	['1780402670', '3406082517', '2947390358', '188995899', '3521581194', '3616553007', '1444176970', '1148147039', '3383792655', '389718980']	(['1538742392', '1680501013', '805074471', '3519856151', '3769095042', '1986583663', '664032083', '1313383126', '3070385273', '2906971431'], ['3807003655', '284471117', '1213466547', '638827901', '1307286654', '2543670745', '2377897324', '2222055949', '3160965310', '1090093351'])
('seasoning', 'crust')	5.957719209626956	(53.0, 2834.0)	20.0	['3165362603', '1918783367', '1258273982', '1730354773', '1035340645', '3639006156', '1949150963', '2151260080', '1615537119', '2452430493']	(['353999878', '613738722', '2094271860', '1558052478', '1237021495', '4130865987', '1197661568', '1258273982', '3566767400', '4016828297'], ['1084642553', '3715327537', '1322744722', '2385252632', '4170414995', '4238238484', '942844162', '2375287884', '2946863038', '2680721263'])
('stall', 'urinal')	5.956069461371513	(51.0, 295.0)	2.0	['1696890865', '3294961258']	(['3202211557', '4098950854', '4292884566', '2501751625', '1424551186', '493376015', '3679409275', '3294961258', '3557484789', '1235464588'], ['1028081558', '1406853781', '599942170', '1784837350', '12401244', '578261307', '77574764', '1087790335', '829218618', '1050013491'])
('office', 'speakers')	5.955870079454792	(132.0, 171.0)	3.0	['2487643099', '2125994589', '1342908526']	(['3059874550', '2444581378', '1908561428', '3325147413', '3338970535', '1770357571', '2725982954', '4105482675', '4124605895', '510997736'], ['4145524260', '4109538727', '3980982305', '983213050', '3446611755', '1997122941', '1503266319', '2454328113', '3114488018', '2198509872'])
('shades', 'surfboards')	5.95480738009867	(14.0, 538.0)	1.0	['3100502711']	(['3177148333', '962229514', '3100502711', '1913164508', '3190525155', '2951244980', '870659284', '1666046830', '2333325413', '3641834998'], ['1005993997', '2586442131', '430042355', '2221128167', '4043602691', '1023334927', '46453584', '2847733119', '614134254', '2278749602'])
('driver', 'train tracks')	5.946872929585949	(584.0, 13.0)	1.0	['4263217549']	(['2459711259', '3146142310', '475656523', '2870461070', '785761073', '1645855326', '2574116271', '3836894694', '3487893338', '2964443604'], ['1258417885', '3755676561', '1645215827', '3029582973', '2931304087', '3091741391', '4263217549', '2841752064', '3385573532', '3401839884'])
('airport', 'tarmac')	5.945824366209875	(2726.0, 2222.0)	797.0	['3606060606', '1443908793', '3743795342', '2646453596', '3366703794', '118563845', '201047192', '614347570', '3546532303', '2342349398']	(['2324331746', '2943999046', '3593724596', '363354516', '2288749110', '3282002145', '2859191701', '1341600511', '701834297', '2432331885'], ['1211486509', '2680723645', '2929673892', '3794596612', '1023969463', '3214743411', '665473686', '323612431', '3892779231', '2979780802'])
('toilet tank', 'tissue box')	5.94581974360129	(50.0, 152.0)	1.0	['3185650441']	(['1240504016', '1727759579', '1460884322', '2947145444', '1175340250', '3697124637', '1334546125', '3185650441', '1284210035', '1215766127'], ['1920277789', '2869947559', '1305945627', '3221064579', '3117003087', '2136288905', '974262777', '3519672746', '1749560861', '5144675'])
('ski pole', 'ski boot')	5.945569774846083	(4001.0, 19.0)	10.0	['762056626', '4143997249', '848267583', '2430997080', '2533527296', '1803709692', '206160153', '2563882365', '3355039814', '1825891551']	(['1220642149', '50652573', '3658431604', '736773737', '2217977404', '464838951', '2167505518', '3948390498', '3997528498', '452798814'], ['58839657', '2950789173', '1803709692', '206160153', '2533527296', '1905072087', '3355039814', '2563882365', '1825891551', '680473365'])
('masts', 'harbor')	5.945436312627403	(477.0, 2614.0)	164.0	['3275467485', '1379171417', '1919466891', '3055211174', '1833349203', '4098324382', '1616723079', '3664503636', '1873977215', '2484173088']	(['3360515966', '358514006', '3032685696', '4081139148', '49603728', '2876505772', '3972239767', '2650485801', '2125775177', '2371208946'], ['1507414999', '1699069124', '1342917216', '275175472', '1910924673', '3979271785', '3628689763', '4024536302', '3095335216', '2468797969'])
('lane', 'highway')	5.944307729376404	(13.0, 2342.0)	4.0	['3407294585', '3675187012', '668981253', '2758672612']	(['3407294585', '3364507626', '2758672612', '4051216194', '3675187012', '1058788242', '2205924878', '982254085', '4078930700', '1475721380'], ['3644306533', '2477003997', '1200164984', '3958203418', '206794811', '1726048741', '1630320479', '1701550557', '1866228260', '4004931058'])
('ducks', 'swan')	5.94378462829047	(1419.0, 1390.0)	259.0	['1365449765', '2410716219', '2651825366', '3548003017', '1074961141', '149814661', '1383214957', '1345833396', '2116804344', '3076017605']	(['3983010328', '532839126', '1208135838', '3388833489', '3282958070', '454962732', '2650204975', '3342455984', '3380726868', '3126378915'], ['2951718923', '3468995271', '935448535', '4013656131', '1478872054', '400991872', '2930074207', '3017259904', '1779012591', '4030239565'])
('spatula', 'remotes')	5.942666824541675	(953.0, 8.0)	1.0	['1326104147']	(['2225755286', '2434480327', '1812080557', '3207243710', '110759215', '2963502276', '314046279', '3457272056', '2589396328', '3698664420'], ['2213672833', '3496843140', '2712978879', '1993720345', '2698506187', '1326104147', '3169528415', '3647763691'])
('herbs', 'napkins')	5.94122505222298	(15.0, 509.0)	1.0	['1029681221']	(['1979075154', '3401296963', '1490313343', '2521223130', '825777808', '2657647581', '1029681221', '61526549', '2913746196', '3688954964'], ['4020216654', '3094504890', '3422996495', '297430525', '2496804145', '1247521677', '927340194', '3860426399', '701053895', '327850845'])
('cliff', 'room')	-5.938743322246997	(12640.0, 87190.0)	1.0	[]	(['1652081003', '1365266820', '2163492605', '3358010292', '3155911903', '840969248', '498521068', '3714185700', '4271423595', '556212542'], ['1553349507', '3538091823', '2442192262', '3681208866', '1736207639', '1923118360', '879796025', '2074423811', '208271458', '2169202000'])
('track', 'racer')	5.938478336742922	(5104.0, 3.0)	2.0	['1910372110', '865898658']	(['385294033', '738214392', '1433784880', '132026222', '1355684916', '1282903180', '3776412896', '3388623407', '3395605379', '1173227614'], ['1910372110', '436064209', '865898658'])
('towel rack', 'hand towel')	5.935869412748122	(404.0, 57.0)	3.0	['1119418332', '1870867709', '2137957228']	(['19610907', '3555279281', '3846450252', '339163430', '1669448789', '1848598402', '3268509899', '2114294279', '1430880402', '1079215940'], ['835507858', '1037643325', '3126932731', '3570721080', '3709231972', '2050176391', '2690681328', '4955081', '3101275629', '439725869'])
('lunch', 'lettuce')	5.9354786605451695	(2.0, 7679.0)	2.0	['1752771058', '1741490091']	(['1752771058', '1741490091'], ['4135936214', '3906008843', '2944151778', '2361968685', '1787576390', '582998694', '4153508847', '3743423943', '1095196293', '377616428'])
('ox', 'bull')	5.934177254843532	(11.0, 2097.0)	3.0	['1796241033', '789635186', '1259374300']	(['4111793385', '648857033', '4232782548', '1796241033', '1619483407', '2804272532', '1017146193', '789635186', '2452573072', '3151497682'], ['3654405672', '3305344812', '1631309738', '2853415850', '3748047278', '757726218', '2160305074', '2146036499', '2151953835', '4117123209'])
('plain', 'desert')	5.933527186563472	(6.0, 3847.0)	3.0	['3180216685', '4109782540', '3829493170']	(['3359916808', '2183928864', '3180216685', '3080142806', '4109782540', '3829493170'], ['2348189542', '3758516908', '2373263963', '2462198026', '3493426450', '3476950675', '2133858865', '2705127242', '1860201966', '2925854697'])
('skiers', 'skis')	5.932552875811201	(73.0, 3587.0)	34.0	['272945344', '1169236940', '1438691463', '780221221', '1015994619', '139110038', '394978373', '2814448437', '2217688888', '4150335976']	(['4099095415', '47361290', '780221221', '4219599916', '1169236940', '2489835864', '2217688888', '2617603409', '1107080894', '2195946923'], ['78664658', '4227116459', '2080243039', '3759309897', '246448044', '2523666148', '1663878840', '595495350', '2530769469', '1098393962'])
('sandwiches', 'bun')	5.928563478046333	(31.0, 1746.0)	7.0	['1370002213', '4260819981', '3172544683', '3074470601', '2311383638', '1340163705', '2287381460']	(['2434428086', '4227242156', '2287381460', '2938711119', '3227002867', '3886222244', '3074470601', '2266237678', '2345334775', '4260819981'], ['2760638647', '823034111', '3308298624', '4093044584', '2820386815', '3672189701', '1375723514', '1644770642', '3467016001', '2155756150'])
('soap dispenser', 'dispenser')	5.927208585527438	(233.0, 1728.0)	52.0	['2941258438', '1421161336', '743905696', '4218831418', '4191190493', '2162709369', '3781225008', '1365717925', '843997076', '4021526186']	(['2797093842', '2572952996', '1885141254', '1995979202', '1365717925', '1743068846', '1866193149', '3355143594', '77881041', '3781225008'], ['2848527344', '3844654029', '840022272', '601066497', '38341079', '1158582608', '623537161', '305756524', '2892696063', '3884089541'])
('tennis match', 'umpire')	5.926404188111762	(7.0, 1107.0)	1.0	['2390395716']	(['1953617245', '259514577', '2390395716', '435754537', '2167512516', '971113918', '1388332749'], ['3238375424', '982932633', '228119391', '48109939', '40942978', '3758927912', '2899747844', '3602031082', '396444050', '2878842714'])
('valley', 'table')	-5.92638965091666	(3361.0, 323877.0)	1.0	[]	(['256436322', '3461175913', '3730113205', '1934275682', '3510581933', '1000263747', '1360047097', '29484747', '2053257111', '2062510985'], ['574011169', '3813589951', '2207121459', '2961765487', '766211285', '858291667', '3602723418', '3488297247', '3522204766', '884235598'])
('beer bottle', 'beer')	5.9246635436339785	(25.0, 1863.0)	6.0	['2619280693', '834508608', '2270302525', '827546024', '1647631992', '273407547']	(['2037895998', '2270302525', '2762357869', '273407547', '2003463184', '1943012159', '1917353834', '834508608', '3121638498', '1647631992'], ['3097950822', '3836315241', '2025007603', '2865009252', '3518557806', '3050726258', '2619280693', '2116624061', '671980277', '1250697423'])
('sign post', 'signs')	5.924556195665436	(5.0, 4658.0)	3.0	['2589898900', '4210674763', '768514147']	(['2589898900', '4102089704', '4210674763', '3993076969', '768514147'], ['3122154144', '3537779937', '480393798', '2205528272', '2922385865', '447296785', '3026318350', '644306739', '61351112', '1057097282'])
